"wavelength_410,wavelength_435,wavelength_460,wavelength_485,wavelength_510,wavelength_535,wavelength_560,wavelength_585,wavelength_610,wavelength_645,wavelength_680,wavelength_705,wavelength_730,wavelength_760,wavelength_810,wavelength_860,wavelength_900,wavelength_940,label"
"3.07,0.0,0.0,8.526,33.849,109.211,190.226,204.95,117.702,26.208,1.354,0.0,0.0,0.0,0.0,0.0,1.771,0.0,yellow"
"23.752,72.389,145.918,219.187,208.383,166.074,88.819,40.973,9.138,4.784,0.0,0.0,0.0,0.391,0.333,0.0,0.0,0.0,cyan"
"234.032,227.492,219.301,199.61,191.943,185.299,186.351,197.118,193.804,214.118,221.203,234.614,225.192,221.355,181.317,186.044,199.604,203.097,white"
"42.423,108.903,142.17,103.015,52.929,22.675,27.397,60.164,104.184,166.3,131.041,78.746,34.518,8.472,0.605,3.335,2.703,0.0,magenta"
"2.552,0.0,5.38,3.578,6.234,8.606,43.764,115.424,189.885,202.86,103.65,40.855,5.99,0.0,4.885,0.0,0.0,2.283,red"
"0.711,10.284,14.349,63.647,160.591,228.477,208.246,107.666,37.038,7.945,3.684,0.0,0.0,0.228,3.905,0.0,1.232,3.893,green"
"0.0,2.082,3.261,6.894,36.751,98.281,174.624,176.71,114.158,27.617,8.164,0.0,0.376,0.0,0.0,0.0,0.554,0.0,yellow"
"2.427,3.722,18.597,61.914,153.026,221.606,173.596,99.105,27.667,1.967,1.161,0.0,2.013,0.0,0.0,0.0,0.0,0.0,green"
"60.801,170.389,234.112,175.598,62.24,10.558,0.0,0.095,2.096,0.0,0.0,0.38,6.06,0.0,0.0,0.571,0.0,2.807,blue"
"280.663,275.951,250.482,234.084,238.843,224.595,209.194,242.486,247.872,268.518,282.467,296.693,283.091,279.35,231.572,219.724,230.864,251.881,white"
"249.187,261.775,235.675,243.984,211.389,194.156,195.491,213.029,232.004,244.733,266.992,253.26,257.951,241.498,224.873,206.473,219.35,233.764,white"
"20.492,66.319,143.923,199.345,203.941,155.52,83.973,39.593,7.948,0.393,0.0,0.0,2.748,0.54,3.135,2.869,0.0,0.0,cyan"
"210.945,221.406,207.031,184.895,179.117,179.811,167.83,182.664,173.723,196.087,227.186,205.489,211.073,206.664,191.661,172.98,175.648,195.573,white"
"39.271,88.659,168.689,241.687,260.328,184.272,109.217,35.672,9.687,0.256,0.0,4.623,0.72,0.0,2.288,1.143,0.0,1.574,cyan"
"0.0,0.0,16.208,61.42,131.699,191.753,153.525,82.621,24.626,6.16,3.151,0.0,1.004,1.239,10.135,5.739,0.553,0.0,green"
"32.165,82.166,153.961,237.953,225.833,169.309,95.661,36.184,9.281,0.262,0.0,0.0,0.0,0.0,0.0,0.221,0.493,0.0,cyan"
"3.705,4.577,3.779,11.386,36.337,113.552,182.04,196.974,133.056,30.602,0.0,5.068,1.027,0.0,0.0,0.0,2.314,0.122,yellow"
"5.594,12.678,12.154,63.714,154.777,200.085,177.872,91.776,30.38,5.796,0.0,1.478,1.411,6.131,4.166,1.487,5.771,2.671,green"
"0.0,2.171,2.138,8.629,30.661,94.486,166.349,170.813,113.17,18.255,0.0,2.936,1.287,3.138,0.0,0.0,0.0,4.034,yellow"
"1.645,0.0,0.0,0.0,6.508,12.199,47.4,115.678,185.348,190.012,99.044,36.098,2.458,5.716,0.394,0.0,0.0,0.0,red"
"217.394,245.601,219.857,216.084,189.071,194.291,202.909,205.043,213.447,225.099,241.803,241.961,261.787,227.932,203.962,189.996,202.874,226.011,white"
"8.166,8.06,4.123,7.474,11.067,4.108,8.346,6.513,9.307,14.526,7.911,0.962,3.503,1.342,3.707,5.576,8.837,1.698,black"
"36.494,92.188,178.34,239.48,239.289,195.972,110.506,39.28,13.553,2.478,2.114,0.0,0.0,1.75,1.264,0.0,4.651,2.036,cyan"
"51.689,116.105,148.794,118.452,61.305,24.262,22.35,67.799,112.759,170.163,141.854,81.07,44.355,10.843,0.0,0.0,0.0,2.382,magenta"
"0.0,1.083,8.127,62.241,145.184,225.52,181.134,89.512,33.892,0.0,0.068,0.0,2.301,0.0,0.0,0.0,4.4,3.174,green"
"0.0,0.0,4.014,12.058,40.22,120.535,205.288,215.473,135.96,30.785,9.854,0.0,0.0,0.845,0.0,2.087,0.0,0.0,yellow"
"29.329,78.945,137.715,190.325,217.694,153.028,95.725,33.213,13.086,5.662,0.0,0.0,0.0,0.0,1.992,0.0,2.72,0.669,cyan"
"51.957,120.941,141.169,113.583,55.556,14.463,26.061,63.692,110.191,165.823,138.443,77.942,42.497,4.212,1.709,1.96,0.0,0.0,magenta"
"8.922,6.324,11.607,6.009,3.819,6.842,13.506,13.696,12.849,5.827,11.549,4.499,13.138,6.037,12.208,10.324,3.298,12.813,black"
"2.898,4.898,13.555,62.247,166.145,221.335,197.033,101.05,31.02,8.445,0.0,4.683,0.174,5.748,3.188,0.0,5.149,4.106,green"
"0.0,2.9,6.112,0.0,5.125,20.565,46.204,122.062,203.567,207.415,109.752,42.755,6.947,0.0,1.139,0.581,3.278,1.535,red"
"1.068,4.535,13.591,64.074,164.704,242.675,208.182,103.885,37.27,0.97,3.768,0.0,1.759,0.0,0.0,0.0,0.0,2.092,green"
"53.512,160.987,219.137,159.299,57.057,14.574,8.183,2.406,0.0,0.0,0.0,1.778,0.0,0.0,0.08,0.0,4.256,0.0,blue"
"4.627,8.19,9.452,7.224,4.068,7.027,5.929,4.926,5.907,14.596,12.901,6.031,8.528,9.909,4.779,10.39,2.612,4.77,black"
"0.0,0.0,10.239,16.667,47.399,132.835,227.539,266.492,157.036,40.876,7.566,0.0,0.254,0.0,0.0,0.0,0.027,0.687,yellow"
"45.47,119.305,212.993,311.503,308.482,240.751,141.844,54.27,15.454,4.615,0.0,0.0,0.0,0.0,1.518,0.0,2.16,1.222,cyan"
"53.594,158.834,211.524,153.288,62.148,14.868,0.0,5.196,0.667,2.28,7.279,1.568,0.0,0.0,1.844,0.632,0.0,0.0,blue"
"216.113,210.91,214.039,186.432,176.346,166.634,175.219,174.761,194.456,192.921,222.578,228.005,213.914,210.549,183.487,165.824,189.649,190.992,white"
"37.803,89.662,160.123,240.262,246.771,179.257,118.254,46.791,11.677,0.974,0.0,1.856,0.0,0.0,3.763,1.533,2.49,3.895,cyan"
"5.912,1.363,1.806,0.0,3.792,19.128,43.994,103.095,162.98,188.262,90.492,34.546,6.27,6.361,0.498,0.0,0.0,0.0,red"
"0.0,1.294,21.996,55.847,131.628,184.39,156.449,85.221,26.319,0.0,0.0,0.0,4.748,0.0,1.493,0.0,1.546,5.492,green"
"69.349,185.941,255.146,178.698,62.67,13.799,5.855,2.808,0.0,5.189,3.105,0.894,9.854,0.0,5.482,0.0,0.0,0.529,blue"
"0.0,0.0,2.189,1.61,37.983,101.007,191.034,194.292,125.639,28.494,5.288,0.0,0.0,1.882,5.099,6.076,3.944,3.714,yellow"
"225.543,227.428,210.813,206.059,181.784,185.406,182.326,188.756,199.72,214.114,236.194,234.795,236.019,237.691,205.985,180.755,197.528,218.597,white"
"0.0,0.0,0.245,0.0,2.796,14.434,61.676,148.876,255.985,273.583,132.149,42.972,10.952,1.907,0.0,8.851,0.972,0.963,red"
"0.0,0.0,17.954,74.063,193.671,284.19,230.197,116.701,34.109,4.115,0.669,4.51,0.0,0.0,0.0,0.0,0.0,0.0,green"
"6.115,13.816,5.824,9.782,13.794,6.503,5.503,9.19,5.878,9.832,6.235,8.135,6.001,10.01,7.276,10.435,1.299,3.891,black"
"3.358,3.88,6.133,0.0,5.575,8.219,41.006,87.146,143.163,167.663,82.795,28.946,6.873,0.0,0.0,0.0,2.558,6.38,red"
"0.976,0.0,0.0,2.233,3.113,10.892,42.301,119.769,177.234,196.175,98.898,36.292,12.701,2.072,2.862,1.663,2.42,0.0,red"
"2.433,0.0,0.0,5.014,4.61,18.139,45.601,121.043,196.68,202.716,111.782,34.047,12.31,3.481,4.476,2.34,2.665,0.66,red"
"0.0,0.0,0.0,6.817,45.69,121.426,217.168,236.647,151.102,34.257,1.062,0.0,0.0,0.0,6.444,0.0,0.0,0.0,yellow"
"0.803,2.975,3.701,7.642,48.459,131.708,244.45,270.583,164.683,42.242,5.049,0.0,0.0,0.0,2.594,0.0,1.679,3.381,yellow"
"1.397,1.71,0.0,7.088,53.586,128.573,240.641,241.172,157.287,34.584,8.213,2.137,0.0,0.0,6.442,0.0,0.037,3.388,yellow"
"25.017,81.627,167.975,232.052,235.531,179.563,98.452,39.348,13.71,5.119,4.669,0.0,3.591,0.993,0.0,8.288,2.619,0.0,cyan"
"59.723,163.989,238.494,161.089,59.067,9.737,2.094,0.0,2.315,0.0,0.0,7.51,1.971,1.53,5.405,1.555,1.314,0.0,blue"
"8.362,3.527,15.673,5.608,10.478,8.925,5.082,12.302,10.021,6.794,3.72,13.646,8.533,9.458,3.336,7.915,13.442,5.468,black"
"62.879,187.609,275.636,182.589,62.569,8.552,0.0,4.994,1.489,1.444,0.0,0.0,0.0,1.055,0.0,4.581,0.0,0.0,blue"
"209.582,209.88,193.703,190.464,171.708,160.614,153.023,150.481,171.091,209.157,222.04,204.22,211.162,198.74,171.777,162.248,169.428,183.983,white"
"235.23,217.761,216.903,203.057,190.474,180.967,191.879,186.029,193.66,214.36,232.374,248.601,234.751,218.069,201.125,182.144,187.605,195.828,white"
"4.337,0.0,0.0,20.596,51.321,135.647,245.333,249.304,168.07,33.404,0.0,4.416,0.0,0.0,0.0,0.0,0.0,1.78,yellow"
"243.695,223.111,226.439,205.038,202.405,184.656,187.708,202.765,209.45,224.545,246.324,242.382,244.148,224.819,200.199,187.518,200.284,210.825,white"
"0.0,4.431,21.176,83.969,208.295,292.82,257.497,122.72,36.242,5.901,2.362,2.992,1.545,1.452,0.0,2.139,5.619,0.0,green"
"6.102,7.963,9.652,2.478,14.361,6.178,11.768,7.859,13.519,13.842,9.504,14.353,7.222,11.434,7.318,10.413,3.611,9.662,black"
"3.589,11.837,7.335,6.923,10.177,3.572,11.326,8.312,4.951,6.556,12.708,1.935,9.663,1.734,1.449,12.044,7.012,5.763,black"
"4.626,1.437,10.908,3.5,5.975,3.66,6.641,5.054,9.066,6.401,6.303,8.836,7.478,6.33,3.307,3.336,9.657,8.205,black"
"0.0,2.13,0.0,0.0,6.657,21.198,66.663,163.13,260.371,288.967,133.605,51.357,14.195,0.0,0.0,0.0,0.0,7.892,red"
"61.909,127.491,166.085,127.742,62.746,28.419,31.497,70.449,123.785,199.972,159.627,95.824,37.605,9.522,0.0,0.0,0.0,0.0,magenta"
"53.095,147.763,188.383,150.081,52.556,10.398,2.783,0.0,5.011,0.0,2.948,0.0,4.546,0.0,0.091,0.373,6.884,0.0,blue"
"0.151,2.576,2.551,9.217,0.0,15.34,57.529,140.419,237.273,254.023,123.753,55.626,12.98,4.469,2.516,1.337,0.0,3.018,red"
"50.778,94.665,128.158,96.696,40.07,15.928,18.462,48.38,103.2,145.013,116.301,66.455,33.93,9.039,0.0,0.0,1.051,0.518,magenta"
"7.357,11.45,4.401,0.0,5.946,11.643,10.43,7.553,4.189,8.384,6.135,4.608,4.573,12.618,7.019,6.373,10.613,15.159,black"
"216.357,212.804,202.002,184.46,179.509,177.894,165.876,182.009,187.979,195.617,219.407,211.735,212.856,194.333,172.218,168.083,171.682,202.93,white"
"202.132,187.577,179.912,170.788,155.71,152.749,157.242,157.505,176.87,180.199,201.449,197.672,208.939,184.691,165.874,154.574,163.591,177.573,white"
"57.254,116.093,149.879,114.328,55.65,22.422,29.818,61.809,114.543,171.032,137.71,80.883,29.317,6.79,2.479,0.0,4.153,0.0,magenta"
"3.008,0.417,14.822,73.828,157.867,238.266,188.989,109.088,32.06,1.745,0.801,0.0,4.373,0.0,3.025,7.806,0.0,4.854,green"
"269.638,267.396,250.615,236.082,221.417,217.169,222.762,232.285,239.644,254.552,261.942,290.409,283.837,253.619,226.104,209.281,238.951,248.369,white"
"5.609,4.012,0.0,3.328,4.016,10.14,59.596,145.947,224.495,240.033,118.179,42.36,12.445,0.0,4.368,0.0,0.0,3.899,red"
"6.188,7.336,7.712,7.681,8.795,2.741,7.573,0.39,4.403,5.532,3.432,10.822,5.382,3.394,11.402,6.369,4.552,9.35,black"
"29.855,78.312,165.089,231.868,249.785,186.174,95.931,40.214,8.934,0.0,0.0,0.0,2.157,3.239,0.932,0.0,3.469,0.0,cyan"
"57.128,94.147,143.619,98.343,52.491,19.1,20.397,55.516,109.791,165.057,122.005,73.534,23.001,7.373,0.0,0.0,0.0,1.269,magenta"
"55.203,170.367,240.063,174.504,56.32,9.707,3.257,0.0,1.162,0.459,5.604,0.0,0.0,0.0,3.735,2.452,0.0,0.0,blue"
"20.944,76.697,150.605,201.227,204.196,167.661,89.484,39.216,14.483,0.771,3.025,5.247,0.0,0.0,5.217,1.615,4.428,0.0,cyan"
"2.716,0.0,0.0,6.551,42.752,134.665,237.138,254.327,165.857,31.991,0.0,0.0,0.0,0.254,8.92,0.0,0.243,0.0,yellow"
"0.59,7.317,17.163,84.582,198.383,272.793,233.164,133.439,40.075,0.0,1.59,0.049,5.326,0.838,2.129,4.292,2.492,0.0,green"
"0.0,4.578,0.0,11.634,55.791,166.91,277.413,302.515,193.925,44.091,0.388,0.0,0.0,0.0,0.0,5.217,0.0,0.0,yellow"
"206.205,192.153,207.159,183.713,178.891,155.869,170.56,157.698,170.127,202.417,207.955,216.221,220.282,206.015,179.776,168.477,163.524,184.478,white"
"46.594,96.528,135.798,111.491,50.182,19.77,27.703,59.865,113.718,162.073,128.404,77.819,36.656,7.692,0.11,0.119,0.024,0.0,magenta"
"47.119,106.642,148.36,106.522,56.081,16.962,21.222,59.342,116.723,168.777,124.037,77.2,31.129,9.654,4.862,4.367,4.359,0.0,magenta"
"0.0,0.0,2.093,14.63,42.724,137.044,236.43,259.875,168.03,31.02,3.611,2.481,6.592,0.0,0.0,0.0,0.0,0.032,yellow"
"202.847,190.717,177.086,169.146,164.2,152.238,157.385,156.056,176.437,179.085,183.409,184.657,169.888,185.264,167.144,157.908,159.649,165.049,white"
"1.192,3.592,5.883,8.713,39.167,133.401,235.329,254.87,155.745,33.811,5.509,3.731,0.0,2.672,0.0,0.467,0.0,0.0,yellow"
"54.184,162.267,234.253,175.483,60.852,7.327,6.145,0.0,0.0,0.0,0.0,0.0,4.289,0.0,0.0,0.0,0.0,0.0,blue"
"0.0,8.958,6.505,9.43,47.022,132.574,237.97,246.444,158.028,33.973,0.0,0.0,8.892,1.205,0.0,0.0,3.358,0.0,yellow"
"35.82,93.72,174.785,262.925,256.322,207.166,103.663,43.594,9.401,2.099,0.0,3.3,1.401,3.161,0.0,0.0,1.371,1.702,cyan"
"221.309,218.298,196.459,185.125,168.798,178.516,163.759,168.334,170.727,200.848,207.645,209.342,207.902,203.681,182.979,164.508,169.326,195.394,white"
"0.0,6.084,1.408,11.451,42.847,117.418,218.63,233.446,147.54,36.095,5.308,3.46,0.0,0.0,0.0,6.74,6.012,0.0,yellow"
"62.26,121.83,154.504,126.802,60.9,25.466,28.9,63.619,126.653,187.771,151.818,84.663,42.25,14.867,2.055,5.329,0.0,0.0,magenta"
"0.0,0.0,14.787,58.232,144.633,214.826,180.4,88.852,28.446,2.718,0.435,0.0,0.357,0.003,1.893,0.0,0.0,0.0,green"
"2.105,13.278,8.623,2.979,10.834,5.273,5.012,11.109,10.336,0.0,9.476,4.775,11.739,3.971,8.931,7.017,6.175,7.552,black"
"32.457,92.929,169.59,226.25,226.749,161.313,93.787,38.813,5.778,0.235,0.0,2.487,0.119,0.0,0.0,0.0,0.0,0.0,cyan"
"283.487,296.921,271.402,259.535,227.77,244.347,232.372,240.151,247.667,275.242,285.702,292.27,303.389,282.278,251.302,229.164,235.92,239.841,white"
"263.35,259.96,249.718,229.297,224.612,198.592,205.66,231.878,244.589,259.616,254.999,282.702,274.145,272.57,219.687,216.551,225.413,238.409,white"
"0.967,0.0,0.0,7.64,42.684,133.001,209.868,218.393,143.457,28.731,0.0,0.0,0.0,0.478,4.303,10.092,0.0,0.0,yellow"
"1.772,3.68,13.554,83.66,186.019,274.482,240.131,124.453,35.469,8.987,0.0,0.0,0.18,0.0,0.0,0.0,6.204,1.536,green"
"32.46,77.491,142.577,201.185,208.19,156.898,82.991,35.205,3.397,1.829,0.0,0.0,0.0,0.295,0.349,0.0,0.0,0.073,cyan"
"263.363,218.187,219.46,215.622,186.363,190.486,197.871,196.05,218.96,224.335,242.27,246.729,242.288,232.911,208.684,195.927,218.938,217.932,white"
"8.358,10.579,5.212,12.102,7.575,6.123,2.531,6.89,8.225,4.533,13.924,8.838,5.611,4.688,13.399,7.348,4.842,6.883,black"
"1.296,7.256,14.605,4.182,4.667,7.66,4.372,8.157,7.382,9.893,6.214,7.264,12.669,2.784,7.031,10.166,10.623,4.393,black"
"0.0,0.0,18.348,73.275,189.993,240.2,210.623,118.278,38.774,0.0,2.065,1.917,0.0,3.946,6.23,0.0,6.374,0.728,green"
"1.957,2.581,1.272,7.591,31.727,120.073,201.042,218.393,131.281,23.72,7.456,0.0,0.03,0.0,0.0,1.041,0.0,3.68,yellow"
"3.691,0.0,21.326,86.367,181.653,259.945,212.414,117.503,33.656,0.306,2.451,0.392,0.0,0.0,5.092,0.0,5.55,0.0,green"
"1.255,0.337,0.0,8.079,35.556,101.544,177.059,190.752,117.912,30.183,4.374,0.0,0.0,0.0,0.0,1.366,0.0,0.0,yellow"
"0.0,0.0,19.689,61.088,161.605,233.822,187.758,108.073,28.108,0.0,0.0,0.0,6.176,0.0,7.956,0.0,8.239,0.0,green"
"37.108,111.08,207.092,287.424,294.391,226.66,131.423,56.055,12.223,0.0,0.9,6.659,0.0,2.497,0.0,2.001,0.0,0.0,cyan"
"52.624,155.408,210.672,150.573,57.213,12.664,6.493,4.26,0.0,0.0,0.0,0.0,4.312,0.0,1.992,0.0,0.0,0.0,blue"
"2.399,0.0,2.332,8.516,40.753,109.791,180.604,200.11,132.233,20.908,7.921,0.0,0.0,2.288,0.0,0.462,0.0,1.787,yellow"
"78.483,152.359,209.021,170.225,77.492,27.336,36.807,87.468,158.035,237.549,199.063,113.401,54.134,12.357,0.36,5.326,7.692,0.0,magenta"
"0.436,0.308,20.299,73.222,170.158,253.98,208.532,112.686,29.773,4.13,0.0,0.0,0.954,0.652,2.563,0.0,0.0,0.0,green"
"3.373,0.0,17.813,85.072,183.208,276.391,246.419,121.821,38.581,2.509,0.306,0.034,0.0,0.0,0.0,0.702,0.0,2.021,green"
"0.0,0.0,0.0,0.0,3.958,18.25,53.017,134.25,233.608,240.653,118.893,46.872,5.619,5.215,0.621,0.0,1.835,5.873,red"
"39.765,86.92,118.887,89.172,49.929,16.654,19.47,47.025,92.18,128.509,103.165,65.721,23.704,8.891,2.09,0.0,0.0,1.35,magenta"
"60.189,174.784,262.986,177.235,63.369,10.769,12.336,0.0,3.31,0.0,1.117,0.0,2.548,0.0,0.0,0.0,0.0,8.199,blue"
"9.54,0.0,0.0,2.849,9.134,3.159,4.333,6.455,12.098,12.277,8.695,4.521,2.816,18.277,0.0,18.39,12.836,10.017,black"
"65.662,193.206,272.127,185.849,66.045,20.902,4.458,0.0,0.0,0.497,4.586,3.875,8.521,0.0,2.74,0.0,4.167,0.0,blue"
"64.189,188.027,268.524,172.067,60.451,16.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.489,1.495,3.286,0.0,blue"
"6.483,4.484,13.8,66.77,156.967,214.816,185.184,97.629,36.907,7.144,0.0,0.0,0.0,3.002,2.48,6.231,0.549,0.0,green"
"67.186,131.864,177.499,137.511,69.383,27.116,28.375,70.344,141.953,214.49,166.261,106.265,45.024,7.444,3.438,0.0,0.0,0.0,magenta"
"64.949,179.803,252.599,174.532,68.699,3.374,0.0,0.0,0.772,0.0,0.645,0.0,0.0,0.849,0.0,5.037,1.466,0.0,blue"
"160.53,152.824,165.89,137.771,136.074,138.83,136.449,119.786,152.011,158.631,160.137,158.772,166.767,159.631,137.358,128.143,130.558,150.242,white"
"84.311,235.095,312.568,245.267,83.096,19.332,8.501,4.761,1.227,0.016,3.896,0.0,0.0,3.843,3.648,0.0,3.067,0.0,blue"
"4.746,0.0,28.469,80.772,195.223,286.692,254.203,107.217,35.573,1.05,0.0,0.0,0.0,0.262,0.0,4.115,0.0,0.0,green"
"8.674,6.483,6.777,3.534,9.096,3.737,3.667,3.393,6.458,7.06,7.309,6.108,8.117,5.652,1.77,5.351,6.136,6.169,black"
"60.771,185.789,238.842,170.621,55.861,12.192,0.0,0.0,4.582,3.213,1.932,0.0,0.0,0.0,0.0,1.473,0.0,1.344,blue"
"0.799,3.763,0.0,4.768,48.264,116.691,219.073,224.231,143.995,30.425,0.0,2.38,0.0,0.0,0.0,0.966,0.0,0.0,yellow"
"48.956,120.417,139.759,109.978,50.925,26.686,23.307,60.996,113.687,162.636,127.779,77.108,29.399,10.848,0.0,2.761,1.436,0.0,magenta"
"7.371,11.099,6.842,6.478,10.464,9.046,5.864,10.595,7.115,5.588,3.309,8.871,16.43,10.638,5.703,4.474,2.496,12.447,black"
"0.0,0.0,0.0,6.418,48.024,150.669,272.38,290.425,170.773,36.105,0.0,12.367,0.0,0.0,0.425,0.0,8.117,2.589,yellow"
"0.0,0.0,24.321,69.873,163.475,240.758,212.744,111.153,36.393,3.468,0.0,0.0,3.723,1.442,2.668,0.0,2.726,0.0,green"
"6.8,6.601,18.049,95.165,194.002,287.276,246.429,128.244,45.586,8.44,0.339,0.009,2.912,0.0,3.885,5.133,1.472,0.0,green"
"2.133,7.118,24.565,76.07,198.062,290.323,250.825,132.265,30.515,4.853,0.0,2.651,0.0,0.334,0.0,4.788,2.309,0.0,green"
"4.385,0.0,17.424,66.027,142.997,223.604,171.357,91.633,23.364,0.0,3.704,2.212,0.0,1.628,0.0,0.0,0.0,0.0,green"
"28.247,79.887,153.537,241.254,232.725,182.057,96.34,41.069,16.647,7.767,0.0,0.0,1.991,2.33,0.0,1.886,0.0,3.767,cyan"
"0.561,0.826,13.739,75.302,156.53,252.302,201.358,106.96,31.084,4.909,0.0,0.0,1.403,3.692,0.0,0.276,0.0,0.0,green"
"59.188,155.395,223.353,175.763,60.274,12.149,0.0,8.281,6.28,0.0,5.209,0.0,1.048,3.444,0.0,0.0,0.0,0.0,blue"
"46.045,112.956,134.273,101.282,54.755,21.258,26.982,49.078,94.297,149.847,129.89,77.053,31.041,11.656,5.22,0.0,0.0,0.0,magenta"
"184.624,177.81,170.097,168.385,157.075,154.162,140.168,149.202,172.058,178.843,187.498,191.749,182.91,184.984,167.423,150.469,155.255,171.15,white"
"205.114,194.51,187.145,181.705,170.085,156.616,173.611,160.022,186.442,208.143,209.795,210.803,213.351,204.861,167.519,156.47,172.303,189.54,white"
"10.229,12.185,12.133,5.417,6.107,11.797,10.464,2.191,0.0,7.365,7.99,9.387,7.22,13.638,10.098,0.404,0.252,6.009,black"
"36.301,83.976,163.785,248.023,257.347,183.704,108.497,47.548,8.104,0.608,0.716,1.774,3.531,2.264,0.0,0.0,6.458,0.0,cyan"
"0.574,4.933,0.0,0.137,2.196,13.745,60.222,152.222,255.341,264.348,123.768,51.281,6.113,1.156,0.0,1.79,3.557,2.795,red"
"11.321,11.915,5.347,3.688,3.816,2.464,6.12,4.877,1.141,6.406,9.851,8.532,13.448,12.622,3.34,9.27,7.024,8.068,black"
"35.632,90.541,129.467,92.665,49.6,17.547,19.573,46.923,93.489,136.736,110.823,56.594,24.445,9.022,2.492,0.719,0.0,0.0,magenta"
"6.626,6.113,6.69,6.162,7.243,7.574,0.0,4.112,6.046,9.829,8.298,12.596,10.972,10.977,4.499,1.092,9.619,7.574,black"
"247.098,244.221,225.933,228.225,194.856,195.748,202.459,213.777,212.61,226.466,252.596,249.084,255.543,234.228,211.814,202.969,205.946,224.202,white"
"3.556,4.217,34.04,88.542,203.144,300.841,263.375,133.596,47.405,2.522,0.0,0.655,0.596,1.816,0.0,0.0,1.451,4.36,green"
"164.779,168.177,159.249,140.107,142.519,132.083,132.334,137.518,154.681,160.296,171.445,164.841,169.89,166.738,141.792,131.576,140.137,155.354,white"
"0.0,0.0,0.0,1.176,4.994,7.412,30.629,94.058,165.167,160.919,83.134,27.729,10.232,2.505,0.663,0.0,0.0,4.663,red"
"66.293,176.646,244.575,183.91,64.541,14.482,2.538,0.546,5.684,0.0,3.384,1.491,0.955,0.0,0.0,1.433,0.0,0.0,blue"
"0.0,0.0,0.0,8.384,45.946,117.29,207.463,216.15,132.812,27.282,8.499,3.211,9.221,3.198,0.0,0.0,0.0,0.738,yellow"
"0.0,1.093,6.288,0.0,8.227,3.962,11.16,6.59,9.273,1.992,5.6,5.903,6.232,10.234,12.238,3.732,6.769,9.013,black"
"0.0,0.591,0.0,3.329,0.0,16.942,52.896,131.901,205.12,222.281,110.881,42.479,10.052,0.0,4.821,1.215,0.0,0.0,red"
"1.005,5.42,7.645,10.035,48.737,144.04,249.366,268.867,177.91,34.836,3.57,3.472,2.051,0.137,0.0,1.106,2.948,3.441,yellow"
"9.955,15.228,10.235,5.141,7.164,13.089,12.102,5.924,11.121,4.015,7.659,3.448,8.267,4.739,2.863,10.235,12.174,15.564,black"
"11.23,4.809,13.718,17.236,12.337,11.41,13.086,14.455,11.104,15.909,8.883,2.276,13.733,2.691,11.476,9.654,9.168,11.706,black"
"53.238,120.135,159.01,107.381,55.243,21.104,22.235,58.311,126.086,179.049,145.209,78.914,34.776,8.405,0.0,0.0,0.0,0.0,magenta"
"60.864,152.464,224.101,164.84,54.53,14.383,0.0,0.0,0.0,2.45,2.322,1.233,2.427,0.0,0.69,0.0,4.809,0.0,blue"
"27.827,77.531,156.703,209.254,223.619,171.086,101.815,41.712,11.76,0.0,0.0,6.424,0.0,5.902,5.324,0.0,8.007,0.392,cyan"
"0.0,0.0,5.834,11.071,49.515,145.453,240.788,245.633,161.334,39.815,3.438,3.612,2.203,2.018,0.0,0.0,0.0,2.666,yellow"
"48.73,102.432,129.189,97.252,53.032,19.806,21.66,51.638,95.359,150.867,118.775,65.434,27.235,3.194,7.161,0.0,0.869,2.891,magenta"
"70.828,221.264,328.089,223.006,78.995,15.999,1.091,0.0,8.193,4.678,0.0,6.213,0.941,1.164,0.185,0.0,0.71,0.0,blue"
"0.867,4.037,0.0,4.713,1.476,24.583,59.682,160.919,271.86,263.929,138.179,49.879,12.479,0.0,3.735,0.0,3.837,0.0,red"
"2.603,0.0,0.0,0.0,0.0,13.689,45.479,121.189,198.509,205.698,103.494,43.991,13.051,8.276,1.324,0.0,0.0,0.0,red"
"0.0,0.0,0.0,0.0,4.631,17.642,53.541,136.31,200.909,233.561,107.554,37.803,14.857,4.366,0.0,4.418,0.381,0.0,red"
"4.642,0.0,21.01,84.613,180.716,254.135,232.437,117.046,31.379,0.0,7.777,0.0,0.309,0.0,0.0,0.0,4.383,1.21,green"
"50.497,105.514,136.619,111.958,48.35,15.685,26.788,56.097,99.097,158.77,129.643,82.748,32.469,12.377,0.846,0.0,0.0,0.0,magenta"
"0.0,0.0,18.263,93.643,214.093,301.175,264.1,149.78,37.629,1.524,0.0,0.0,0.0,6.682,0.0,1.303,0.0,0.0,green"
"24.296,71.774,139.958,195.836,201.803,144.76,77.914,31.723,13.983,0.168,3.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cyan"
"15.698,2.715,8.566,14.145,9.102,4.933,8.85,4.935,9.677,6.226,11.216,12.009,7.281,6.703,15.253,8.884,7.384,10.262,black"
"34.206,86.436,176.516,255.79,255.207,197.995,110.026,39.211,15.478,2.632,4.395,0.998,0.298,0.83,0.0,3.799,0.0,0.0,cyan"
"40.838,85.831,176.115,236.317,247.767,195.102,102.925,39.585,6.98,1.573,0.0,2.614,0.0,4.238,0.0,0.0,0.0,0.058,cyan"
