"wavelength_410,wavelength_435,wavelength_460,wavelength_485,wavelength_510,wavelength_535,wavelength_560,wavelength_585,wavelength_610,wavelength_645,wavelength_680,wavelength_705,wavelength_730,wavelength_760,wavelength_810,wavelength_860,wavelength_900,wavelength_940,label"
"57.186,65.013,84.661,109.75,128.487,135.664,149.047,133.086,140.997,139.59,122.044,119.214,117.211,110.837,80.732,82.609,74.348,60.208,skin"
"134.34,126.472,126.375,139.565,141.078,140.629,149.754,158.422,150.548,142.94,146.746,152.173,137.958,142.502,146.347,146.725,131.647,136.354,paper"
"47.254,25.777,33.624,24.262,57.842,15.212,73.369,55.311,74.815,75.584,102.755,75.698,99.44,95.278,114.83,101.815,119.506,100.191,plastic"
"21.58,38.814,77.17,15.915,21.853,19.91,27.697,24.097,141.353,17.04,22.255,23.47,27.828,25.897,22.252,149.313,22.203,20.736,metal"
"46.066,47.419,68.842,90.388,99.118,113.539,115.573,116.55,122.435,110.287,104.708,99.954,100.411,85.578,70.564,61.65,61.839,56.834,skin"
"160.899,169.383,156.538,170.646,170.794,169.926,179.775,160.272,187.041,175.955,167.631,181.691,162.442,184.067,167.885,160.083,172.57,165.838,paper"
"99.421,101.067,109.905,125.342,141.95,142.641,138.984,153.934,154.101,139.728,127.382,127.249,126.646,114.329,111.455,109.002,101.601,87.289,wood"
"89.372,101.362,112.075,116.142,128.458,142.235,133.214,142.009,138.657,126.4,133.554,129.444,132.754,105.577,100.094,104.384,102.412,83.864,wood"
"51.485,63.853,78.88,82.586,111.748,113.87,113.273,122.651,121.228,125.512,110.38,101.349,100.916,95.155,74.093,72.202,59.035,57.907,skin"
"159.26,167.993,164.681,163.866,173.123,177.334,175.572,176.357,175.921,172.615,164.559,168.099,177.483,167.782,164.17,169.269,157.818,144.669,paper"
"10.925,12.648,8.202,8.302,4.7,14.876,11.125,11.453,13.452,12.948,8.375,17.929,19.412,16.591,13.041,11.226,9.701,7.913,rubber"
"5.116,0.0,2.75,8.786,6.641,0.0,2.506,8.39,6.052,1.436,11.191,11.228,7.687,12.773,7.37,6.598,6.072,1.737,water"
"47.274,59.199,76.27,77.347,114.198,133.991,132.784,143.385,140.154,124.175,100.249,102.241,94.816,75.755,68.577,49.139,53.417,45.021,fruit"
"6.021,7.053,7.537,6.766,11.139,7.553,10.601,10.249,6.577,10.048,16.065,10.627,10.112,12.745,10.345,8.041,7.344,11.171,water"
"161.914,154.31,159.318,160.522,169.569,159.227,157.859,155.39,170.792,174.945,179.671,162.724,157.407,159.017,152.584,132.054,153.764,153.95,paper"
"184.798,179.075,174.359,191.994,178.898,177.908,192.416,197.492,201.919,198.728,201.689,175.897,189.249,189.944,189.845,169.95,178.112,177.158,paper"
"69.353,61.724,91.683,106.648,132.933,140.898,146.004,156.75,145.087,136.183,129.736,129.767,117.214,100.952,92.967,76.861,75.076,72.915,skin"
"5.72,5.152,4.999,7.773,9.587,3.533,6.846,4.351,10.175,6.197,12.259,12.288,22.974,18.593,30.917,33.443,34.83,36.04,glass"
"45.358,21.169,35.37,15.986,62.491,18.528,75.521,53.274,73.536,72.12,111.029,79.089,91.111,103.09,125.519,107.141,112.648,107.401,plastic"
"49.361,49.538,64.486,92.021,106.052,124.993,129.822,129.16,131.194,117.913,101.663,97.889,96.825,83.115,54.16,51.187,51.373,44.029,fruit"
"1.929,6.078,5.445,11.666,8.649,8.206,15.118,12.479,11.584,8.098,16.841,13.952,15.395,14.174,8.948,17.937,6.599,9.377,rubber"
"165.239,153.833,183.021,167.617,183.313,170.759,173.897,184.344,178.88,170.697,162.762,158.905,157.4,151.603,145.152,157.291,189.555,164.335,cotton"
"81.741,88.585,106.668,111.989,118.395,126.991,132.155,124.108,134.235,123.484,112.19,116.115,112.562,104.84,88.589,90.19,93.506,76.692,wood"
"45.248,26.573,31.638,32.837,62.315,35.718,78.947,60.224,83.228,81.972,108.606,80.798,99.922,117.192,133.25,109.471,118.155,118.615,plastic"
"129.437,147.378,142.833,163.505,145.767,165.077,144.16,156.49,152.305,142.008,139.788,134.904,136.914,144.297,128.352,140.305,152.378,150.964,cotton"
"165.563,190.932,170.816,188.04,207.953,201.381,208.792,197.667,204.095,204.796,197.18,201.461,197.951,189.099,196.073,176.533,192.21,190.393,paper"
"6.161,7.182,2.493,2.502,3.226,3.851,5.218,11.457,12.005,5.984,10.63,8.295,14.461,9.758,5.867,8.462,8.259,2.828,rubber"
"56.608,69.043,78.236,104.19,126.432,143.516,152.494,153.415,152.271,132.077,123.29,111.175,100.145,83.4,56.134,57.723,51.681,53.701,fruit"
"15.321,36.153,64.479,10.079,13.573,21.36,16.839,20.639,139.774,22.067,21.057,16.638,24.37,23.123,20.609,127.902,15.452,24.321,metal"
"80.933,84.826,89.67,110.654,104.871,105.271,117.239,113.719,110.664,125.285,109.857,109.865,97.656,95.786,88.822,82.033,81.655,75.864,wood"
"49.553,65.822,83.442,98.697,120.077,124.299,134.203,126.309,132.666,129.3,123.923,114.506,102.439,88.525,70.561,69.617,57.947,56.303,skin"
"1.851,11.215,5.153,7.27,5.732,9.308,6.889,5.212,0.0,7.538,8.567,11.663,11.694,24.916,28.474,34.093,32.602,31.377,glass"
"169.235,187.446,183.0,198.248,206.058,191.707,196.937,189.114,182.06,172.711,176.35,175.554,157.643,169.368,178.269,168.555,186.335,191.853,cotton"
"175.254,176.922,172.667,176.589,181.863,193.011,178.449,170.214,178.076,157.052,159.475,155.061,163.791,145.519,165.431,172.756,167.18,187.993,cotton"
"7.122,7.775,4.01,11.04,3.706,7.261,11.782,9.94,19.733,15.507,18.73,12.526,17.982,15.903,17.114,4.446,6.174,8.501,rubber"
"134.665,146.614,152.767,166.499,151.217,144.422,161.918,169.736,157.223,168.305,175.68,169.366,160.422,154.737,149.532,150.267,156.023,143.164,paper"
"150.989,142.55,147.472,144.291,159.575,158.728,162.872,168.143,161.53,158.545,163.106,161.308,155.867,162.507,150.393,140.606,137.105,150.77,paper"
"22.566,38.213,57.735,19.583,11.836,15.944,17.069,23.712,106.465,13.157,17.081,16.94,12.008,16.117,16.166,120.758,17.285,15.609,metal"
"53.095,24.252,26.281,26.98,67.933,27.035,89.123,72.842,92.907,85.722,113.629,75.217,102.872,102.777,137.05,116.143,135.863,114.072,plastic"
"155.711,155.54,159.119,172.076,170.83,177.22,175.568,174.501,179.985,163.3,153.736,152.781,152.755,144.845,144.668,140.271,158.54,184.638,cotton"
"7.86,3.189,7.389,9.146,8.526,8.697,12.331,11.88,7.35,11.791,11.462,16.142,11.319,10.172,13.527,9.73,13.723,3.697,rubber"
"173.872,189.736,180.195,189.887,191.916,201.522,204.74,192.26,206.844,194.679,211.047,193.913,192.173,197.008,174.31,178.756,175.279,178.848,paper"
"42.448,54.518,54.07,71.629,90.517,97.928,99.669,104.784,105.425,101.81,91.982,89.982,83.871,83.044,57.243,61.641,59.656,52.921,skin"
"149.13,142.4,150.346,156.176,153.305,173.279,163.004,173.302,161.39,150.898,150.246,140.944,142.565,130.987,145.759,148.214,162.427,158.678,cotton"
"4.492,5.208,5.661,10.336,7.09,3.707,5.803,3.916,5.479,4.568,5.794,10.851,13.173,20.122,21.809,19.944,26.177,19.681,glass"
"130.289,146.615,135.23,136.437,149.631,167.24,156.785,155.763,150.328,143.717,137.344,128.743,122.042,123.291,133.936,133.204,144.035,145.585,cotton"
"36.737,14.763,20.284,18.82,48.386,27.352,65.436,63.21,74.139,75.831,91.091,70.417,86.228,96.161,127.968,88.951,112.099,99.898,plastic"
"46.301,49.721,74.909,92.697,121.726,142.257,140.877,167.027,138.239,135.145,117.985,105.616,104.73,80.265,65.82,57.719,45.408,38.914,fruit"
"9.006,29.792,47.702,13.693,20.636,17.276,12.572,14.292,106.112,20.151,8.677,15.131,13.487,13.33,20.529,97.228,18.587,6.437,metal"
"41.731,49.479,60.205,70.675,91.223,90.901,109.979,101.152,96.931,94.412,82.085,75.856,67.305,64.099,38.902,32.673,30.844,40.066,fruit"
"51.412,63.384,78.932,105.595,110.204,126.312,130.172,129.851,136.927,128.898,119.84,109.026,108.517,89.51,84.059,69.654,63.789,58.41,skin"
"4.447,4.682,7.274,4.941,7.76,6.874,7.208,4.437,6.315,10.752,9.749,13.527,16.715,13.375,14.718,10.447,7.18,7.732,water"
"4.836,4.763,3.911,11.828,10.509,2.056,11.071,4.398,2.055,5.855,11.258,15.464,14.652,21.041,32.162,34.261,40.045,33.845,glass"
"40.32,14.468,28.934,30.026,46.408,17.799,70.245,59.578,61.36,60.991,95.078,61.493,86.31,83.23,114.103,91.439,96.851,103.242,plastic"
"189.957,182.165,200.233,196.364,190.562,194.837,203.238,206.537,202.868,189.428,214.398,195.531,196.925,183.874,171.824,172.616,191.744,197.415,paper"
"104.064,110.873,125.381,130.219,136.852,157.49,155.608,160.448,167.367,145.556,147.891,136.941,131.265,133.464,128.338,106.286,103.353,101.306,wood"
"59.591,68.34,83.27,113.036,141.738,153.358,164.329,175.917,167.468,142.469,133.703,110.132,115.248,98.795,68.416,60.461,52.116,59.904,fruit"
"6.399,4.473,5.731,6.56,4.091,9.14,6.332,3.866,4.547,3.65,8.61,12.596,13.826,20.871,28.899,32.306,35.203,32.014,glass"
"21.647,46.492,83.6,22.31,22.006,22.495,21.328,29.673,159.545,22.598,20.546,21.003,24.343,22.254,16.461,156.456,23.974,25.715,metal"
"51.945,57.452,76.109,97.22,121.351,143.866,136.562,148.25,139.521,127.753,117.375,93.088,97.414,87.436,60.449,57.668,50.024,55.43,fruit"
"162.698,160.605,169.504,175.806,172.765,175.713,152.423,173.208,175.727,172.184,161.211,180.87,162.316,166.287,155.564,170.363,145.984,154.465,paper"
"95.761,105.106,112.19,123.429,133.769,138.535,153.061,147.47,138.654,133.849,136.197,137.17,127.019,116.698,109.425,106.262,87.071,87.638,wood"
"4.452,8.654,11.517,11.678,6.956,9.432,5.027,5.503,7.063,2.044,10.5,9.899,11.401,21.823,25.102,27.764,28.469,25.853,glass"
"9.296,9.671,5.609,6.495,9.04,4.02,8.692,5.7,8.447,8.615,12.336,12.688,12.983,12.668,10.801,14.293,5.55,11.912,water"
"14.715,26.207,54.113,21.916,17.759,13.072,19.685,15.853,110.248,23.167,19.378,15.553,18.431,14.99,7.854,103.181,12.012,12.654,metal"
"37.892,18.803,25.957,21.474,48.765,23.041,73.224,55.584,56.196,79.002,102.85,58.182,89.452,94.04,109.085,95.144,102.847,114.241,plastic"
"175.182,172.6,169.974,155.189,175.662,176.597,173.197,175.254,186.116,180.286,183.254,174.035,175.165,173.658,167.057,162.978,160.186,160.523,paper"
"191.544,192.95,190.251,198.612,208.659,213.155,211.085,222.006,208.964,192.201,175.032,175.35,170.717,180.599,173.966,203.322,190.183,210.728,cotton"
"66.727,79.096,82.19,97.437,101.318,106.315,100.889,112.868,113.356,104.98,106.112,102.775,97.997,85.792,75.428,83.375,72.01,69.472,wood"
"1.162,2.601,11.869,3.534,7.028,8.231,3.636,8.463,5.374,9.477,12.12,12.027,22.887,18.669,33.19,36.74,39.39,32.417,glass"
"5.016,3.325,9.661,5.658,11.68,4.404,8.374,11.618,9.847,14.881,14.357,14.865,14.395,12.42,13.591,10.421,6.538,11.34,rubber"
"143.063,152.172,151.58,154.242,159.342,158.954,162.023,166.411,189.635,175.724,161.463,161.909,171.193,154.0,162.546,150.51,154.96,158.074,paper"
"138.644,150.716,154.895,159.996,149.298,173.804,162.625,162.478,171.944,169.144,170.263,168.192,165.112,142.848,148.47,139.929,148.728,149.992,paper"
"0.0,4.97,4.223,7.952,3.836,7.59,3.943,4.049,4.431,0.0,7.008,11.602,9.259,22.362,21.016,21.484,21.061,26.738,glass"
"0.008,3.472,3.324,9.869,3.057,10.622,13.289,0.462,3.459,7.6,5.257,9.94,14.673,15.445,23.803,29.13,27.402,23.844,glass"
"200.282,202.852,195.896,214.287,197.275,202.851,211.999,224.595,218.997,217.501,205.104,211.895,205.454,189.908,195.147,182.636,189.697,192.623,paper"
"150.034,152.692,138.621,165.875,154.247,160.595,150.668,158.575,156.482,143.98,137.772,137.344,128.449,132.653,141.765,134.254,153.499,156.883,cotton"
"13.133,32.715,50.961,14.133,13.896,11.685,20.232,14.748,106.543,15.307,15.536,11.718,12.51,15.893,15.478,101.669,15.181,9.113,metal"
"15.38,29.516,66.323,16.229,14.959,18.225,11.524,10.478,113.426,21.737,17.308,18.163,11.459,14.407,14.091,119.672,18.468,20.46,metal"
"23.551,60.443,106.978,27.728,21.47,30.534,24.434,36.337,195.172,29.962,20.246,21.348,25.731,26.035,33.58,202.649,34.463,26.874,metal"
"5.539,8.685,6.665,13.169,11.185,8.812,11.376,15.542,3.503,5.906,19.951,15.877,19.661,22.634,36.295,45.301,34.175,34.652,glass"
"7.956,16.273,9.289,12.461,11.03,3.442,10.083,11.373,14.236,17.388,19.188,11.53,18.214,16.577,20.037,13.805,10.562,9.232,rubber"
"6.821,10.633,11.505,8.564,9.34,8.344,8.898,4.991,9.413,9.056,12.26,12.167,17.284,15.624,13.006,9.696,13.491,7.928,water"
"7.246,3.03,7.139,5.769,7.541,8.186,6.576,14.322,9.632,14.776,17.316,13.244,14.992,12.972,17.789,13.116,11.396,14.263,rubber"
"43.325,28.948,26.568,25.438,53.576,22.454,78.771,45.821,68.433,73.059,107.648,80.209,95.689,100.277,127.264,106.604,114.151,109.51,plastic"
"4.579,5.307,5.192,6.021,1.912,14.227,9.68,11.395,10.144,9.949,13.767,14.185,17.385,17.82,15.72,3.709,6.218,7.479,rubber"
"175.645,188.963,177.376,192.634,206.101,201.792,204.958,196.195,196.012,225.49,206.685,193.664,211.165,205.666,203.128,196.026,192.017,183.553,paper"
"43.292,60.102,77.046,82.077,118.533,123.086,130.102,141.28,121.9,120.291,97.542,104.913,89.155,81.608,64.577,52.455,45.486,54.734,fruit"
"147.915,154.321,149.736,161.545,168.925,156.996,169.79,190.623,177.092,161.274,167.21,176.598,173.735,160.735,158.907,150.705,151.567,159.668,paper"
"53.794,23.357,27.671,25.09,60.812,36.226,80.201,54.048,72.694,89.691,105.944,77.278,90.488,103.652,131.117,109.389,117.626,112.915,plastic"
"2.507,9.318,11.393,5.175,3.415,9.48,8.304,5.905,9.429,13.925,11.263,10.088,11.737,14.19,8.564,10.623,6.505,10.116,water"
"45.046,13.082,31.883,29.857,59.068,26.466,80.093,64.25,71.074,71.387,101.388,67.623,102.415,102.51,125.306,94.943,106.582,100.085,plastic"
"10.353,11.11,5.014,10.499,10.788,17.64,9.067,12.608,11.635,13.8,18.065,17.597,17.813,19.615,14.502,11.132,7.798,6.949,rubber"
"3.576,6.707,7.6,8.283,8.369,10.63,13.07,8.644,11.787,15.549,13.735,11.695,15.854,12.354,18.506,12.709,11.68,7.238,rubber"
"10.571,11.304,9.585,4.087,9.101,10.491,8.462,10.634,10.38,9.251,9.968,11.262,16.27,9.991,12.556,11.071,10.306,5.295,water"
"10.164,7.455,4.45,4.302,8.143,10.982,8.983,5.177,11.127,10.169,16.751,20.635,15.415,14.512,15.363,14.206,6.8,6.806,rubber"
"64.447,66.818,74.606,108.988,121.881,130.957,142.157,141.782,135.416,138.916,124.08,120.464,117.389,97.242,82.088,78.496,63.2,65.697,skin"
"97.527,104.822,108.818,132.145,147.294,142.139,148.645,153.92,143.297,142.576,136.465,142.456,127.489,122.095,102.945,101.799,98.429,94.131,wood"
"22.346,36.33,68.412,19.367,20.693,22.758,20.173,22.507,144.182,19.642,21.864,16.021,16.066,23.233,20.235,140.585,17.662,18.447,metal"
"49.832,55.791,61.014,86.336,114.13,119.57,136.209,133.857,132.591,114.761,105.2,102.417,93.876,79.475,59.401,53.332,48.737,47.364,fruit"
"118.725,105.552,126.826,137.532,146.489,148.987,167.657,160.461,162.167,162.717,145.281,141.989,133.711,130.423,132.836,109.99,104.163,96.253,wood"
"41.911,22.465,35.533,24.607,52.639,17.789,71.042,56.824,77.028,86.367,97.561,65.066,95.5,92.981,122.597,99.176,109.665,113.528,plastic"
"11.171,7.627,13.805,10.342,17.996,11.723,14.535,13.054,16.258,15.428,20.966,17.521,22.862,14.673,14.711,12.208,7.638,10.22,rubber"
"50.956,41.104,61.084,73.777,94.292,96.57,97.241,96.957,106.841,98.464,94.38,87.098,86.733,71.399,69.845,50.9,46.389,47.596,skin"
"5.574,7.219,7.682,9.563,11.268,4.222,10.61,11.411,11.386,10.654,18.229,12.249,7.177,13.666,10.784,14.644,9.213,5.766,rubber"
"159.556,171.669,186.521,181.313,185.904,204.691,193.609,194.603,179.234,181.62,179.321,172.994,173.636,148.218,176.371,158.528,186.926,194.373,cotton"
"78.533,88.107,95.984,105.58,109.841,115.348,131.593,124.399,128.288,124.842,108.596,104.446,118.419,99.425,94.695,81.578,77.697,81.099,wood"
"44.047,22.199,27.665,27.405,57.732,29.045,78.428,55.817,77.268,74.881,114.675,75.546,99.684,102.718,125.906,100.051,105.143,115.124,plastic"
"8.99,6.972,2.312,7.744,9.696,10.083,9.403,11.299,11.176,10.454,10.976,17.18,12.739,16.129,11.493,7.224,7.926,13.348,rubber"
"102.16,109.684,122.367,123.231,111.86,117.21,115.628,120.402,125.606,114.366,97.937,104.445,102.63,87.816,95.157,113.618,113.415,125.828,cotton"
"43.843,46.878,65.987,74.809,92.712,101.087,109.921,110.438,102.84,109.125,103.879,91.942,83.288,74.255,71.815,44.958,51.585,39.206,skin"
"7.915,8.416,7.981,9.945,6.347,13.228,14.584,13.004,11.94,11.895,16.915,20.619,13.012,17.456,12.119,9.407,6.152,5.189,rubber"
"51.1,53.357,64.584,81.748,103.631,119.77,142.324,128.698,125.665,111.561,98.713,101.329,92.986,68.773,54.631,45.638,49.83,44.51,fruit"
"11.706,35.979,58.441,13.486,17.608,12.737,11.972,16.024,113.414,21.885,18.096,18.437,20.213,20.993,15.929,124.974,20.273,18.98,metal"
"52.022,62.169,82.519,97.806,132.697,148.284,148.307,153.63,133.813,132.038,127.356,107.172,94.252,92.994,72.179,59.781,55.043,53.57,fruit"
"160.724,154.787,152.416,164.838,154.146,166.45,172.911,157.77,179.551,167.601,162.049,162.551,160.395,164.375,152.21,148.053,150.743,145.559,paper"
"30.789,45.266,56.299,60.115,82.639,96.536,105.312,112.954,99.233,97.827,84.88,77.64,69.573,73.668,44.382,37.398,35.721,32.811,fruit"
"53.187,54.676,65.644,84.18,107.616,133.193,128.703,142.201,128.574,118.099,113.224,96.809,95.383,74.731,60.021,51.86,50.261,37.137,fruit"
"3.675,5.972,8.675,2.012,11.705,9.041,12.328,7.248,11.318,12.242,14.331,12.727,14.758,16.006,11.642,12.055,5.407,11.179,water"
"7.489,1.194,5.229,7.935,6.748,8.147,10.966,12.948,14.21,11.93,10.716,17.486,13.334,12.157,9.718,13.981,9.433,8.305,rubber"
"70.057,74.727,93.025,114.737,137.428,170.756,179.041,171.293,183.738,160.733,132.311,130.486,109.92,92.236,81.08,68.086,55.603,49.39,fruit"
"1.136,7.478,7.764,10.347,8.036,5.304,8.01,9.548,5.737,8.757,13.341,6.301,8.335,10.81,11.443,6.219,7.45,10.272,water"
"4.445,4.576,3.386,8.849,9.786,10.59,11.025,12.059,10.515,10.034,18.803,19.485,15.489,20.179,16.086,12.555,15.408,4.225,rubber"
"143.049,136.901,151.502,149.976,139.461,163.289,144.774,161.143,175.953,169.188,164.167,158.338,158.571,150.351,146.595,139.391,149.402,145.394,paper"
"3.316,4.735,9.413,7.406,10.944,7.279,5.496,9.102,12.706,14.273,15.445,10.834,14.815,15.815,14.085,10.755,8.421,8.42,rubber"
"164.359,166.398,158.274,168.114,164.95,171.942,168.992,178.681,174.467,184.72,179.402,172.886,165.261,165.67,161.06,152.73,148.567,174.739,paper"
"57.925,57.281,82.284,95.193,124.217,149.518,157.371,162.205,152.577,132.365,119.819,104.734,100.8,91.988,66.383,56.026,59.351,46.422,fruit"
"4.601,5.97,8.498,4.364,1.685,5.229,8.522,7.184,9.834,11.597,13.758,10.146,15.867,17.943,15.81,7.991,9.833,8.214,rubber"
"13.347,44.472,76.615,23.269,25.419,17.392,18.584,16.997,165.266,22.514,21.17,20.707,18.936,27.03,24.914,156.295,20.634,19.98,metal"
"159.905,160.547,160.678,148.308,152.117,175.952,172.384,175.111,160.614,179.542,181.13,173.456,170.593,168.676,157.284,165.407,153.383,162.883,paper"
"90.094,88.765,109.531,117.333,129.895,140.59,141.856,143.634,138.75,129.444,134.177,125.403,126.907,121.048,112.515,110.566,101.739,90.83,wood"
"8.776,4.957,8.443,2.17,10.391,5.824,6.214,10.377,1.893,8.284,12.929,13.469,18.734,24.944,35.377,36.211,32.379,32.233,glass"
"186.455,188.813,203.582,187.463,191.894,204.843,209.2,213.673,211.058,214.982,214.918,201.528,195.665,199.938,184.59,192.006,184.936,194.266,paper"
"47.287,55.566,64.675,83.4,104.062,112.874,115.872,122.044,121.697,118.535,108.699,101.702,98.74,79.507,73.245,61.527,61.188,55.636,skin"
"38.001,45.767,60.082,74.409,77.387,97.206,100.015,94.605,103.249,98.217,97.553,95.991,85.585,67.863,57.642,55.836,47.534,41.792,skin"
"14.971,30.678,60.676,6.62,12.598,13.228,20.715,16.239,106.594,22.518,7.581,20.419,15.868,13.294,14.252,107.332,21.4,16.907,metal"
"5.67,3.959,7.365,4.564,4.86,4.184,7.894,11.857,7.139,7.88,8.892,9.923,9.132,8.473,8.92,3.852,5.843,1.552,water"
"22.74,36.485,81.334,20.773,22.97,19.811,22.376,20.233,163.258,17.439,17.336,21.266,25.117,22.024,19.103,154.446,25.761,29.009,metal"
"0.291,4.237,3.919,5.109,7.984,5.333,5.023,6.544,1.352,4.708,12.319,14.73,21.541,24.786,30.834,36.165,36.338,30.747,glass"
"125.678,132.853,134.462,141.463,141.717,139.611,131.814,146.369,141.758,140.276,136.983,140.604,136.352,127.857,137.969,121.975,123.266,128.923,paper"
"48.516,26.519,32.531,39.84,58.575,23.159,76.479,52.319,73.268,80.791,109.361,78.645,104.852,107.37,129.122,110.396,117.926,120.28,plastic"
"199.359,193.293,189.596,198.333,200.533,210.083,203.177,210.779,209.412,209.973,198.885,191.656,215.091,209.105,186.203,188.568,187.464,187.758,paper"
"64.273,63.285,82.091,87.404,123.356,133.861,138.76,130.583,144.119,133.563,136.178,121.716,116.243,109.243,80.08,80.648,71.014,52.484,skin"
"3.511,6.573,5.242,7.249,9.324,8.556,6.302,16.838,16.476,15.458,14.931,16.349,17.857,19.006,17.082,14.608,5.619,8.068,rubber"
"75.416,97.74,96.894,111.376,120.461,120.795,127.297,129.227,129.439,117.227,119.391,112.996,110.909,99.439,105.165,97.172,78.44,78.102,wood"
"0.0,6.879,3.392,2.003,5.169,3.456,7.859,4.008,8.009,1.624,6.352,9.282,15.758,12.124,24.288,27.823,29.903,28.112,glass"
"43.611,51.199,61.509,77.199,85.854,105.675,110.84,119.962,102.666,91.497,88.937,78.335,73.927,65.681,47.08,31.353,47.174,32.17,fruit"
"19.086,47.751,71.051,23.949,21.043,17.077,13.277,19.875,143.835,16.809,16.163,24.373,18.309,22.192,24.066,140.848,14.904,23.193,metal"
"52.43,28.08,21.14,29.398,54.802,20.124,76.556,45.501,81.625,76.825,106.324,73.774,98.763,97.098,121.59,103.796,119.468,109.961,plastic"
"59.405,73.073,80.069,104.815,133.722,155.769,156.43,160.068,159.892,147.35,136.442,126.668,110.823,88.419,68.337,61.193,42.738,54.757,fruit"
"52.56,23.874,29.835,35.953,61.936,22.838,90.939,73.498,83.192,90.658,125.995,83.992,114.576,122.003,145.217,129.067,128.445,135.024,plastic"
"55.684,56.997,74.803,92.313,119.292,135.985,151.179,145.637,134.271,133.712,132.664,115.334,109.05,105.509,86.479,72.0,67.275,65.367,skin"
"0.0,6.155,10.321,10.097,5.198,8.746,5.474,10.547,6.672,3.7,10.597,16.292,19.455,21.618,30.136,32.807,33.196,33.349,glass"
"87.116,99.361,114.421,116.818,128.463,147.035,140.998,136.683,142.996,142.481,113.445,124.516,116.597,114.958,107.015,92.397,89.592,96.138,wood"
"125.997,124.114,129.058,139.776,140.9,156.477,154.383,132.021,139.642,137.121,129.226,122.154,122.805,117.906,113.093,126.286,133.071,139.155,cotton"
"16.907,34.813,64.698,17.823,17.77,15.524,12.127,20.752,119.132,22.497,17.694,11.784,18.356,16.969,14.747,124.692,20.205,12.829,metal"
"9.265,5.232,12.173,11.386,4.115,7.716,11.16,6.789,11.378,13.664,13.639,16.766,13.092,9.5,16.204,15.02,16.722,4.175,water"
"0.0,7.805,10.039,9.358,3.988,7.547,6.407,5.0,6.771,9.884,8.875,13.264,16.075,26.233,28.208,28.028,27.953,31.695,glass"
"19.238,34.571,73.135,17.171,14.338,16.522,14.715,15.756,128.321,17.571,21.275,19.007,20.25,18.525,17.005,132.85,20.428,16.247,metal"
"53.851,52.51,62.96,98.349,116.205,144.311,145.068,136.918,145.704,112.969,107.635,97.457,93.354,82.962,65.29,43.957,40.35,42.271,fruit"
"103.774,110.69,119.485,135.057,149.804,142.259,158.172,168.3,152.381,160.831,145.21,143.036,127.694,132.234,117.732,109.389,111.144,97.08,wood"
"6.861,11.635,7.444,6.444,5.39,11.599,5.271,7.079,4.165,7.731,12.801,15.23,20.967,18.753,32.45,35.185,33.849,32.692,glass"
"128.107,142.075,157.432,159.746,173.36,175.918,177.066,187.152,184.027,175.313,167.243,158.534,159.198,146.98,142.491,132.416,119.292,114.99,wood"
"50.437,51.444,67.905,78.294,99.167,92.852,105.709,116.301,108.045,115.624,88.539,98.803,88.869,78.242,67.063,56.068,58.438,65.988,skin"
"156.599,148.783,154.413,153.57,157.901,159.702,164.332,152.86,161.551,156.034,160.15,159.921,151.346,170.817,160.987,145.735,140.557,164.485,paper"
"17.235,42.726,69.927,16.382,13.437,18.371,16.671,28.043,128.77,10.043,22.333,15.157,19.574,24.674,18.982,131.856,22.847,23.396,metal"
"4.451,4.212,9.955,7.145,5.361,5.261,11.272,7.969,8.454,9.263,8.23,15.549,9.712,23.614,27.777,30.345,25.597,29.227,glass"
"56.306,59.264,76.848,97.562,112.586,146.201,151.569,137.791,145.4,118.789,116.024,109.371,87.939,84.58,64.682,45.367,46.894,40.247,fruit"
"8.743,6.696,8.745,5.659,7.939,9.136,4.921,6.617,4.417,11.294,16.345,10.72,11.925,15.654,13.31,8.784,13.144,8.695,water"
"48.7,52.513,63.685,84.204,111.683,133.945,136.346,129.506,135.573,126.321,109.909,96.478,86.043,76.594,62.142,45.776,44.877,44.757,fruit"
"41.823,48.326,65.548,76.872,97.198,113.256,106.344,104.466,111.861,115.889,102.476,98.487,89.519,83.293,75.57,54.444,48.879,46.852,skin"
"157.834,165.431,151.89,173.152,171.821,177.613,159.422,179.821,166.918,177.241,169.725,168.707,157.518,151.214,144.391,149.418,154.052,168.829,paper"
"112.753,118.835,117.677,119.715,126.47,133.63,133.248,128.48,127.672,131.02,122.512,120.754,123.319,114.307,123.236,104.819,105.459,125.296,paper"
"18.265,38.82,80.13,22.341,22.44,28.407,24.922,21.797,138.254,18.354,18.9,15.676,16.327,22.92,27.204,148.546,17.656,7.684,metal"
"2.268,4.452,10.253,9.613,1.234,5.471,11.037,9.912,11.315,7.747,10.44,9.293,8.666,9.049,8.187,7.558,4.848,9.6,rubber"
"24.258,40.264,76.247,17.88,22.253,13.458,13.349,29.529,138.056,23.046,16.166,18.323,19.299,24.035,20.459,135.513,18.41,22.096,metal"
"8.135,9.937,7.031,5.796,7.488,7.574,5.566,6.603,5.999,5.299,4.884,9.712,16.995,18.616,24.933,27.874,24.675,27.026,glass"
"134.439,133.655,140.517,143.475,164.67,157.683,159.104,154.576,153.244,148.26,129.474,136.319,143.019,122.179,137.794,147.311,146.204,161.792,cotton"
"54.002,56.75,71.033,103.644,101.817,110.354,118.788,132.908,123.984,120.458,114.85,110.219,91.442,85.188,73.496,61.398,56.495,56.529,skin"
